imdb_id,Domestic
tt0163579,11263966.0
tt0125971,7302522.0
tt0145531,50046268.0
tt0164181,21142914.0
tt0097050,13299749.0
tt0088146,21821347.0
tt0063823,992305.0
tt0169547,130096601.0
tt0088178,5095592.0
tt0181316,68518533.0
tt0126916,35188640.0
tt0058182,1480356.0
tt0077280,14363400.0
tt0089175,24922237.0
tt0082348,34967437.0
tt0111419,11373501.0
tt0073812,34251525.0
tt0150377,116741558.0
tt0120716,4956401.0
tt0160338,632283.0
tt0168172,292152.0
tt0164114,17845337.0
tt0134618,8891623.0
tt0120188,60652036.0
tt0162360,1955933.0
tt0106664,10611160.0
tt0095652,5344577.0
tt0079714,11988469.0
tt0086154,34725000.0
tt0091799,14481606.0
tt0156934,31502583.0
tt0171804,11540607.0
tt0165854,3204663.0
tt0086200,63541777.0
tt0100802,119412921.0
tt0082089,24058838.0
tt0091042,70136369.0
tt0086617,10278575.0
tt0068699,15700000.0
tt0061747,11000000.0
tt0095270,6671108.0
tt0087980,6551987.0
tt0082979,40382659.0
tt0052225,458000.0
tt0085549,92921203.0
tt0087722,1059966.0
tt0058150,51081062.0
tt0057076,24796765.0
tt0055928,16067035.0
tt0080453,58853106.0
tt0058461,14500000.0
tt0119256,222559.0
tt0104431,173585516.0
tt0094008,10278549.0
tt0137523,37030102.0
tt0160916,27100031.0
tt0203408,12614346.0
tt0166896,6203044.0
tt0081633,42365581.0
tt0078754,37823676.0
tt0097123,18254702.0
tt0168501,34102780.0
tt0163988,16797191.0
tt0093870,53424681.0
tt0100502,45681173.0
tt0096438,156452370.0
tt0082398,54812802.0
tt0097742,34667015.0
tt0070328,35377836.0
tt0059800,63595658.0
tt0185371,40846082.0
tt0166943,14859394.0
tt0120601,22863596.0
tt0144178,12044.0
tt0119698,4845631.0
tt0170705,98687.0
tt0120596,21760240.0
tt0145681,66518655.0
tt0140352,29089912.0
tt0156729,591165.0
tt0082121,31261269.0
tt0083767,21028755.0
tt0092796,14000000.0
tt0089885,2023414.0
tt0097240,4729352.0
tt0106856,40903593.0
tt0082817,14905359.0
tt0094012,38119483.0
tt0082484,20959585.0
tt0065988,31559552.0
tt0086465,90404800.0
tt0083254,18826490.0
tt0172726,5985690.0
tt0149691,18670401.0
tt0120655,30652890.0
tt0151137,14276317.0
tt0190641,85744662.0
tt0101605,14919570.0
tt0105156,1829804.0
tt0095675,7251740.0
tt0084855,53977250.0
tt0093565,80640528.0
tt0162661,101071502.0
tt0143145,126943684.0
tt0185125,8344738.0
tt0096061,60328558.0
tt0040522,371111.0
tt0093509,1680358.0
tt0080979,4000000.0
tt0087781,47951979.0
tt0105265,43440294.0
tt0093010,156645693.0
tt0089360,40491165.0
tt0100680,5820015.0
tt0095631,38413606.0
tt0101393,77868585.0
tt0101889,41895491.0
tt0088007,11489982.0
tt0146675,66889043.0
tt0120363,245852179.0
tt0134154,635096.0
tt0161023,1350248.0
tt0104114,46666502.0
tt0172396,10827816.0
tt0099165,15691192.0
tt0081470,220181.0
tt0100828,10005969.0
tt0205000,65538755.0
tt0120689,136801374.0
tt0124315,57545092.0
tt0067328,29133000.0
tt0166485,39263420.0
tt0164912,140035367.0
tt0120910,60655420.0
tt0175880,22455976.0
tt0119079,206128.0
tt0174204,929606.0
tt0106455,10058318.0
tt0096978,67878.0
tt0064276,123276.0
tt0146838,75530832.0
tt0125664,34607430.0
tt0177789,71583916.0
tt0134119,81298265.0
tt0195945,57328603.0
tt0174856,50699241.0
tt0145653,13042112.0
tt0196857,8434146.0
tt0172493,28912646.0
tt0156812,34134641.0
tt0134983,14230455.0
tt0169302,153629.0
tt0070511,53267000.0
tt0097162,7825009.0
tt0083929,27092880.0
tt0094924,6908797.0
tt0106364,5635204.0
tt0102687,787280.0
tt0100318,29381956.0
tt0083851,2256246.0
tt0120662,16500786.0
tt0141399,2962465.0
tt0104797,48169910.0
tt0105417,139605150.0
tt0108147,57319029.0
tt0104389,88036683.0
tt0106246,36733909.0
tt0105323,63095253.0
tt0105793,121697323.0
tt0108525,48197805.0
tt0104694,107533928.0
tt0105112,83351587.0
tt0103855,122006740.0
tt0104070,58422650.0
tt0104231,58883840.0
tt0104454,26126837.0
tt0105665,4160851.0
tt0103893,16624456.0
tt0103905,205569.0
tt0104815,2040920.0
tt0103759,2000022.0
tt0134084,89143175.0
tt0105414,48017402.0
tt0144117,30471.0
tt0171356,1638202.0
tt0163978,39785027.0
tt0184907,60020107.0
tt0220099,45554533.0
tt0217107,1161843.0
tt0181984,16970581.0
tt0162983,36050230.0
tt0134847,39240659.0
tt0190138,57262492.0
tt0077248,6521083.0
tt0021749,19181.0
tt0184858,23368995.0
tt0199290,9832166.0
tt0186045,15506764.0
tt0156841,14990582.0
tt0218043,2053648.0
tt0165798,3308029.0
tt0086969,1455045.0
tt0183523,60883407.0
tt0142688,18661336.0
tt0181530,2321029.0
tt0078902,16424918.0
tt0091217,28607524.0
tt0094812,50888729.0
tt0072890,50000000.0
tt0069704,115000000.0
tt0090274,19875740.0
tt0102138,70405498.0
tt0093148,29760613.0
tt0091934,2315683.0
tt0094321,7305209.0
tt0092666,39321715.0
tt0093596,5669831.0
tt0079588,65810475.0
tt0082474,31206251.0
tt0087755,25534703.0
tt0195685,125595205.0
tt0195714,53331147.0
tt0095800,31753898.0
tt0072443,22168.0
tt0103074,45360915.0
tt0077975,141600000.0
tt0091939,7137502.0
tt0097216,27545445.0
tt0100168,16153593.0
tt0102175,32482682.0
tt0071402,22000000.0
tt0082250,16100000.0
tt0089003,16116878.0
tt0092857,6880310.0
tt0109578,1702394.0
tt0101787,33669178.0
tt0101615,1193062.0
tt0100758,135265915.0
tt0103060,78656813.0
tt0108308,42273609.0
tt0087985,38376497.0
tt0090693,4865912.0
tt0092675,11806119.0
tt0077530,20000000.0
tt0093105,123922370.0
tt0095238,4764606.0
tt0107050,70172621.0
tt0061735,56666667.0
tt0165929,55973336.0
tt0195778,10522168.0
tt0202402,8745680.0
tt0127349,270745.0
tt0075860,135189114.0
tt0099871,26118851.0
tt0093378,54215416.0
tt0089457,18432000.0
tt0091445,8200000.0
tt0146882,27287137.0
tt0138749,50863742.0
tt0192614,35046120.0
tt0102057,119654823.0
tt0077928,35000000.0
tt0100157,61276872.0
tt0104928,13351357.0
tt0089643,30867525.0
tt0107630,27804899.0
tt0074958,23689877.0
tt0093640,35509515.0
tt0063374,44527234.0
tt0075029,31800000.0
tt0165643,5277299.0
tt0186151,45010278.0
tt0217756,12394327.0
tt0122459,32722798.0
tt0160797,61335230.0
tt0077572,7230000.0
tt0097940,1541218.0
tt0082031,95461682.0
tt0086927,38435947.0
tt0098067,100047830.0
tt0093773,59735548.0
tt0102713,74787599.0
tt0082934,12376625.0
tt0191754,37170488.0
tt0144084,15070285.0
tt0171433,37047880.0
tt0166175,4177818.0
tt0102898,115103.0
tt0074860,21709020.0
tt0080487,39846344.0
tt0176783,5108820.0
tt0199725,27459615.0
tt0141926,77122415.0
tt0159097,4906229.0
tt0104549,11390479.0
tt0158622,35268275.0
tt0198021,33772838.0
tt0189584,3165544.0
tt0106521,1753979.0
tt0093185,9747988.0
tt0172495,187705427.0
tt0167203,6651522.0
tt0188674,104257.0
tt0185183,21471685.0
tt0210616,17200925.0
tt0171359,1577287.0
tt0089791,40940662.0
tt0104438,35208854.0
tt0130623,137748063.0
tt0215129,68540777.0
tt0080881,10000000.0
tt0119746,523025.0
tt0120755,215409889.0
tt0184894,56937502.0
tt0064757,22774493.0
tt0076752,46838673.0
tt0079574,70308099.0
tt0071807,20972000.0
tt0208003,117559438.0
tt0080365,22743674.0
tt0105466,10736401.0
tt0071230,119601481.0
tt0059578,15000000.0
tt0086979,3851855.0
tt0097322,18428904.0
tt0099582,61489265.0
tt0084522,111289673.0
tt0086129,33759266.0
tt0089826,20518905.0
tt0100403,30669413.0
tt0093894,38122105.0
tt0088172,28744356.0
tt0094631,25216243.0
tt0079501,8750000.0
tt0082694,23667907.0
tt0089530,36230219.0
tt0099141,70978012.0
tt0092563,17185632.0
tt0091635,6735922.0
tt0087262,17080167.0
tt0105428,30524763.0
tt0094612,20256975.0
tt0187078,101648571.0
tt0182295,299792.0
tt0071360,4485764.0
tt0082945,8124257.0
tt0070666,29800000.0
tt0072226,7500000.0
tt0090728,11100000.0
tt0204175,21799652.0
tt0162650,70334258.0
tt0120913,22753426.0
tt0188030,2092682.0
tt0186253,1302067.0
tt0120630,106834564.0
tt0183505,90570999.0
tt0187393,113330342.0
tt0131704,26005820.0
tt0177971,182618434.0
tt0200669,3050532.0
tt0097100,1919653.0
tt0089118,20603715.0
tt0087727,22812411.0
tt0089604,10755447.0
tt0072288,21700000.0
tt0099800,26385627.0
tt0219854,69691949.0
tt0175142,157019771.0
tt0179116,2205627.0
tt0087277,80035402.0
tt0038499,20408163.0
tt0120903,157299718.0
tt0163676,5280035.0
tt0161081,155464351.0
tt0210234,43758684.0
tt0104299,17129026.0
tt0103241,63707829.0
tt0068555,18016290.0
tt0077742,10432366.0
tt0073312,20123742.0
tt0205461,15933506.0
tt0144528,123309890.0
tt0200550,60786269.0
tt0164052,73209340.0
tt0186566,90464773.0
tt0206226,268117.0
tt0195234,12178602.0
tt0080472,24265659.0
tt0106627,13609396.0
tt0065938,5200000.0
tt0095863,7282851.0
tt0095925,4385516.0
tt0099005,31053601.0
tt0098384,84614512.0
tt0111187,3180674.0
tt0191397,44737059.0
tt0209958,61334059.0
tt0188640,10037390.0
tt0236388,38182790.0
tt0095705,78756177.0
tt0102510,86930411.0
tt0088206,14296438.0
tt0160009,30208599.0
tt0204946,68379000.0
tt0144964,12811858.0
tt0202677,6055661.0
tt0181875,32534850.0
tt0164212,260562.0
tt0192731,21468807.0
tt0168629,4184036.0
tt0222850,1746585.0
tt0210945,115719751.0
tt0093177,14564027.0
tt0095294,12090735.0
tt0104409,12534961.0
tt0040068,4796000.0
tt0088024,6770587.0
tt0100639,1242995.0
tt0259974,9631153.0
tt0208988,14967182.0
tt0212338,166244045.0
tt0180093,3635482.0
tt0170691,139692.0
tt0208874,17872723.0
tt0205271,13113041.0
tt0213790,13616610.0
tt0160484,16815253.0
tt0249462,21995263.0
tt0230030,37886980.0
tt0223897,33519628.0
tt0111512,11555430.0
tt0229260,26437094.0
tt0192255,13572400.0
tt0160127,125305545.0
tt0146984,30919168.0
tt0185431,39464775.0
tt0203019,48818921.0
tt0199753,17480890.0
tt0066995,43819547.0
tt0216216,34604280.0
tt0186894,36805288.0
tt0170016,260465005.0
tt0213203,76507756.0
tt0211181,66957026.0
tt0180073,7065332.0
tt0217869,95011339.0
tt0190332,128078872.0
tt0190374,15391970.0
tt0190865,69243859.0
tt0086993,8613462.0
tt0093428,51185897.0
tt0092106,5849647.0
tt0094291,43848069.0
tt0096969,70001698.0
tt0096219,3468572.0
tt0088850,40833132.0
tt0208092,30328156.0
tt0095927,21042667.0
tt0241303,71509363.0
tt0242423,46729800.0
tt0120917,89636687.0
tt0183659,8598593.0
tt0207201,182811707.0
tt0181536,51804714.0
tt0219699,12008642.0
tt0162222,233632142.0
tt0218967,75793305.0
tt0200720,3043284.0
tt0212346,106807667.0
tt0190590,45512588.0
tt0219653,33022767.0
tt0146309,34592089.0
tt0181865,124115725.0
tt0189998,8293784.0
tt0083564,57059003.0
tt0101757,25196249.0
tt0084434,129795554.0
tt0090670,2347000.0
tt0107007,10769960.0
tt0218817,11328094.0
tt0238948,29831583.0
tt0206275,91057006.0
tt0194218,779137.0
tt0237572,19733089.0
tt0102388,2853801.0
tt0095348,13030057.0
tt0186589,13305101.0
tt0209475,60400856.0
tt0092605,26712476.0
tt0092618,3221568.0
tt0092644,153665036.0
tt0086960,234760478.0
tt0092718,31623833.0
tt0092804,5899797.0
tt0092965,22238696.0
tt0092974,23509382.0
tt0083907,2400000.0
tt0093260,25893810.0
tt0093278,14375181.0
tt0093300,20763013.0
tt0093407,12396383.0
tt0093437,32222567.0
tt0093493,42721196.0
tt0093507,17336370.0
tt0093560,3769990.0
tt0093638,2877571.0
tt0192111,10424470.0
tt0242998,20384136.0
tt0118694,2738980.0
tt0212985,165092268.0
tt0239948,19402030.0
tt0231775,64186502.0
tt0265632,36706141.0
tt0230838,25288103.0
tt0177650,146193.0
tt0166276,5411999.0
tt0233142,15749959.0
tt0236493,66845033.0
tt0182000,687194.0
tt0244504,323923.0
tt0179626,24403552.0
tt0099385,16853487.0
tt0101764,30102717.0
tt0102005,7434726.0
tt0085868,1246141.0
tt0100140,35419397.0
tt0091474,8620929.0
tt0077413,14560084.0
tt0097179,8143225.0
tt0071771,43008075.0
tt0087015,4654423.0
tt0215750,51401758.0
tt0242445,51758599.0
tt0209144,25544867.0
tt0125022,40336607.0
tt0239949,5520393.0
tt0244970,27343067.0
tt0227538,112719001.0
tt0246989,13558739.0
tt0236784,13729742.0
tt0245712,5408467.0
tt0164334,74078174.0
tt0221027,52990775.0
tt0235679,17052128.0
tt0268200,852206.0
tt0243155,71543427.0
tt0245686,27087695.0
tt0231402,25635682.0
tt0240515,14254993.0
tt0086250,45408703.0
tt0132245,32720065.0
tt0141907,6719973.0
tt0209163,202019785.0
tt0056937,57777778.0
tt0085811,16916617.0
tt0084917,29712172.0
tt0101912,22773535.0
tt0107130,1677807.0
tt0101902,17860280.0
tt0080319,103290500.0
tt0079638,22228000.0
tt0066011,106550690.0
tt0048021,517975.0
tt0183790,56569702.0
tt0225071,24174218.0
tt0126029,267665011.0
tt0203009,57386607.0
tt0213149,198542554.0
tt0206917,747092.0
tt0100395,39071603.0
tt0101587,124033791.0
tt0095082,5680515.0
tt0095647,34603943.0
tt0094142,57915972.0
tt0255798,57743062.0
tt0161083,32269834.0
tt0251075,38345494.0
tt0244244,69772969.0
tt0102685,43218387.0
tt0086508,30503151.0
tt0105699,57138719.0
tt0084805,177200000.0
tt0230011,84056472.0
tt0146316,131168070.0
tt0240462,112952899.0
tt0232500,144533925.0
tt0212720,78616689.0
tt0255819,28734552.0
tt0250224,16937988.0
tt0239395,93385515.0
tt0271027,36845124.0
tt0257106,71308997.0
tt0082136,72179579.0
tt0091886,1500000.0
tt0105378,2735731.0
tt0048261,726000.0
tt0089461,25754284.0
tt0082869,17374595.0
tt0173840,32131830.0
tt0250494,96520674.0
tt0227445,71107711.0
tt0227005,5313300.0
tt0094602,18869631.0
tt0096764,8083123.0
tt0094667,1267578.0
tt0094701,9797098.0
tt0094715,57041866.0
tt0094746,43184798.0
tt0094761,8247943.0
tt0094783,784990.0
tt0094799,16118077.0
tt2018086,35296.0
tt0094889,78222753.0
tt0094894,46616067.0
tt0094898,128152301.0
tt0090887,13167232.0
tt0094919,3813293.0
tt0094961,3588626.0
tt0094963,37903295.0
tt0095107,28202109.0
tt0095174,17637950.0
tt0095253,41455230.0
tt0095326,6436211.0
tt0095488,1189315.0
tt0095489,48092846.0
tt0095687,13854000.0
tt0095774,7242035.0
tt0095853,1893139.0
tt0095963,34994648.0
tt0095990,9205924.0
tt0089907,14237880.0
tt0095993,13687027.0
tt0084296,20659423.0
tt0096071,19595031.0
tt0096101,21630088.0
tt0091949,40697761.0
tt0096193,4594452.0
tt0096203,9129999.0
tt0096256,13008928.0
tt0096316,19652638.0
tt0096320,111938388.0
tt0096426,808114.0
tt0096794,43858790.0
tt0088708,10499694.0
tt0096926,117463.0
tt0096928,40485039.0
tt0096933,46212055.0
tt0097027,18671317.0
tt0097044,16278590.0
tt0097138,10166459.0
tt0097142,22103037.0
tt0097257,3916303.0
tt0097334,2420917.0
tt0097438,2777280.0
tt0097458,11604598.0
tt0097481,60864870.0
tt0097570,3531971.0
tt0097626,7237794.0
tt0097637,43247647.0
tt0097659,14697005.0
tt0097737,15704614.0
tt0097758,793775.0
tt0097770,22099847.0
tt0097778,140088813.0
tt0097815,49797148.0
tt0097889,1145404.0
tt0097965,10763469.0
tt0097967,15942628.0
tt0097987,16093651.0
tt0098097,12143484.0
tt0098180,4192440.0
tt0163025,181171875.0
tt0265029,93607673.0
tt0222851,450594.0
tt0133152,180011740.0
tt0243655,295206.0
tt0098193,192816.0
tt0098206,30050028.0
tt0098273,58571513.0
tt0098282,46908987.0
tt0098320,16554699.0
tt0098439,63408614.0
tt0098471,40586886.0
tt0098536,71079915.0
tt0098554,66758538.0
tt0098577,725131.0
tt0098621,86888546.0
tt0098622,9094451.0
tt0098663,14278900.0
tt0108517,3902679.0
tt0108539,12741891.0
tt0101465,8211952.0
tt0087089,25928721.0
tt0218922,16534221.0
tt0247638,108248956.0
tt0266915,226164286.0
tt0077288,20424259.0
tt0064782,14500000.0
tt0080360,19853892.0
tt0080377,70687344.0
tt0252866,145103595.0
tt0181739,13596911.0
tt0230600,96522687.0
tt0244000,13342790.0
tt0261983,378176.0
tt0238112,25543895.0
tt0250687,56618055.0
tt0261392,30085147.0
tt0228333,8709640.0
tt0234829,19753553.0
tt0263488,37904175.0
tt0103596,29000301.0
tt0109015,11798854.0
tt0092147,4941117.0
tt0246544,27073640.0
tt0202470,17008282.0
tt0218619,3111545.0
tt0269341,22235901.0
tt0242587,1138836.0
tt0221218,18150259.0
tt0180734,40222729.0
tt0229340,634566.0
tt0246464,7267307.0
tt0118589,4274407.0
tt0139654,76631907.0
tt0263728,6047691.0
tt0239986,2402652.0
tt0102316,25010896.0
tt0057193,46332858.0
tt0067588,10600000.0
tt0091993,9697739.0
tt0260866,55001642.0
tt0252501,24185781.0
tt0196229,45172250.0
tt0206314,21974919.0
tt0273799,17294293.0
tt0240890,50294317.0
tt0080437,7206220.0
tt0080474,37121708.0
tt0080549,67182787.0
tt0219965,41575141.0
tt0250310,23980304.0
tt0108148,14694904.0
tt0166924,7220243.0
tt0206963,568762.0
tt0166110,7316658.0
tt0066999,35976000.0
tt0067093,10404330.0
tt0120681,31602566.0
tt0272020,18244060.0
tt0200027,30165536.0
tt0272152,50338485.0
tt0245674,41867960.0
tt0246578,1478493.0
tt0249478,45246095.0
tt0198781,290642256.0
tt0267804,43905746.0
tt0275719,490475.0
tt0256380,70839203.0
tt0290332,10097538.0
tt0241527,318886962.0
tt0234354,2036682.0
tt0265087,33426971.0
tt0253798,13906394.0
tt0266987,62362560.0
tt0256009,755249.0
tt0062994,52223306.0
tt0083630,14056528.0
tt0090095,390659.0
tt0076299,957.0
tt0084809,47118057.0
tt0080661,31899000.0
tt0080716,21202829.0
tt0080736,16647800.0
tt0080745,27107960.0
tt0074483,46236000.0
tt0076070,26414658.0
tt0085862,12232628.0
tt0093966,5406879.0
tt0086383,67642693.0
tt0159273,58856790.0
tt0242252,471210.0
tt0240772,183417150.0
tt0211915,33225499.0
tt0277371,38252284.0
tt0259711,100618344.0
tt0265666,52364010.0
tt0088103,5778353.0
tt0084684,10490791.0
tt0086346,16478265.0
tt0278488,31178740.0
tt0268397,80936232.0
tt0279889,22771646.0
tt0035423,47121859.0
tt0120737,316115420.0
tt0268995,27807266.0
tt0268978,170742341.0
tt0248667,58203105.0
tt0265086,108638745.0
tt0086619,40218899.0
tt0280707,41308615.0
tt0277027,40311852.0
tt0285742,31273922.0
tt0120824,11434216.0
tt0237534,11260096.0
tt0099044,80818974.0
tt0109417,3038499.0
tt0100530,22997992.0
tt0082288,14110013.0
tt0087078,31042035.0
tt0085542,760883.0
tt0160399,6285176.0
tt0281373,81172560.0
tt0083511,78868508.0
tt0085271,10219460.0
tt0106770,35113743.0
tt0066026,81600000.0
tt0245844,54234062.0
tt0265349,35746370.0
tt0281358,41281092.0
tt0294289,344992.0
tt0293416,722932.0
tt0106223,24103594.0
tt0097116,22026369.0
tt0240900,5285941.0
tt0082525,2004742.0
tt0265298,48360547.0
tt0233469,40077257.0
tt0246894,18990798.0
tt0109190,16827402.0
tt0085891,10964740.0
tt0107985,53615089.0
tt0275022,37191304.0
tt0251114,19077641.0
tt0251160,71756802.0
tt0280030,48430258.0
tt0247745,18492362.0
tt0107034,44789789.0
tt0081698,11715321.0
tt0259288,30323400.0
tt0238546,30336800.0
tt0074174,32211330.0
tt0277434,78122718.0
tt0104254,24650296.0
tt0110146,21355893.0
tt0108395,71368.0
tt0278295,25916319.0
tt0268695,56832494.0
tt0290212,2512846.0
tt0080855,3484331.0
tt0080934,15716828.0
tt0081071,15795189.0
tt0268380,176387405.0
tt0120804,40119709.0
tt0284490,38082712.0
tt0264761,7025722.0
tt0245574,13839658.0
tt0085154,17233166.0
tt0105459,5430822.0
tt0083169,35856053.0
tt0081529,66132626.0
tt0076729,126737428.0
tt0081562,101300000.0
tt0187738,82348319.0
tt0279781,10200032.0
tt0286162,134736.0
tt0262432,247406.0
tt0157472,36989956.0
tt0258000,96397334.0
tt0265662,75600072.0
tt0254686,1012069.0
tt0257756,41543917.0
tt0283111,21305259.0
tt0042876,46808.0
tt0264472,66818548.0
tt0264616,13110448.0
tt0253867,24718164.0
tt0266391,3209481.0
tt0219822,705308.0
tt0259446,241438208.0
tt0099892,39404261.0
tt0103035,20005435.0
tt0094137,167780960.0
tt0264935,31945749.0
tt0277296,91047077.0
tt0247586,1222889.0
tt0211443,13121555.0
tt0282687,14448589.0
tt0235737,764554.0
tt0120467,15927.0
tt0101701,5546827.0
tt0065916,19319254.0
tt0088256,10435015.0
tt0100934,11060485.0
tt0145487,407022860.0
tt0073043,293053.0
tt0102753,6266621.0
tt0103247,34793160.0
tt0241760,29760152.0
tt0250797,52775765.0
tt0091578,2451545.0
tt0276751,41385278.0
tt0121765,310676740.0
tt0247199,416925.0
tt0077523,85196485.0
tt0278435,40007742.0
tt0278504,67355513.0
tt0166813,73280117.0
tt0164184,118907036.0
tt0279493,39089928.0
tt0105219,14356479.0
tt0280486,30160161.0
tt0279778,69599016.0
tt0285441,3789952.0
tt0258463,121661683.0
tt0267913,153294164.0
tt0245562,40914068.0
tt0090021,12361866.0
tt0091472,3900000.0
tt0100135,16247964.0
tt0275847,145794338.0
tt0181689,132072926.0
tt0280590,126293452.0
tt0258273,4222923.0
tt0107438,10340263.0
tt0104897,40227006.0
tt0120912,193735288.0
tt0289408,11412414.0
tt0253556,43061982.0
tt0257044,104454762.0
tt0089798,12918858.0
tt0220506,30354442.0
tt0271367,17322606.0
tt0267626,35168966.0
tt0243585,64956806.0
tt0295178,213307889.0
tt0276033,16990825.0
tt0303353,1439232.0
tt0303243,240093.0
tt0271219,2891288.0
tt0246500,252706.0
tt0088286,20458340.0
tt0295427,40388794.0
tt0286106,227966634.0
tt0287717,85846429.0
tt0279113,14018296.0
tt0309377,26235081.0
tt0295701,142109382.0
tt0285869,881950.0
tt0327036,19184820.0
tt0180052,4420080.0
tt0300532,40390647.0
tt0255589,20666.0
tt0256276,10113733.0
tt0265459,31597131.0
tt0261289,16930185.0
tt0258153,9688676.0
tt0281322,12764657.0
tt0082186,41092328.0
tt0102059,69467617.0
tt0090966,62134225.0
tt0094025,65673233.0
tt0083336,10626725.0
tt0295254,13258249.0
tt0103125,418807.0
tt0269095,22449000.0
tt0303714,75782105.0
tt0293662,25296447.0
tt0280760,4777465.0
tt0103924,22518097.0
tt0100666,15369573.0
tt0103003,6948859.0
tt0308208,14307963.0
tt0280460,30307416.0
tt0240510,18306166.0
tt0280380,7073251.0
tt0274812,4059680.0
tt0245429,13750644.0
tt0256415,127223418.0
tt0290095,50547998.0
tt0179098,6835856.0
tt0289765,93149898.0
tt0265307,1435016.0
tt0095895,589244.0
tt0098575,1132112.0
tt0276816,605562.0
tt0297037,27363891.0
tt0211465,11715637.0
tt0283084,19161999.0
tt0310793,21576018.0
tt0272338,17844216.0
tt0291502,598645.0
tt0267248,10727683.0
tt0227984,5204007.0
tt0298130,129128133.0
tt0298744,2063196.0
tt0145937,133058.0
tt0296166,5853194.0
tt0101453,15565363.0
tt0095327,516962.0
tt0107254,15935068.0
tt0076666,94213184.0
tt0086361,64892670.0
tt0081747,3763988.0
tt0081777,22762571.0
tt0081974,40716963.0
tt0082005,6892098.0
tt0082085,12000000.0
tt0082138,9566593.0
tt0082334,13277558.0
tt0082432,5732587.0
tt0082497,2447576.0
tt0082507,2154696.0
tt0082648,12617845.0
tt0082763,26154211.0
tt0082782,5672031.0
tt0082801,29916207.0
tt0082894,9171289.0
tt0082948,26279000.0
tt0288477,30113491.0
tt0322802,64255312.0
tt0252223,23662.0
tt0120679,25885000.0
tt0297181,33561137.0
tt0304669,139236327.0
tt0210382,109130.0
tt0298203,116750901.0
tt0297884,15901849.0
tt0297162,15567860.0
tt0295297,262450136.0
tt0263734,4245870.0
tt0102782,2807854.0
tt0081455,14225876.0
tt0083064,35610100.0
tt0083113,2022771.0
tt0083190,11492915.0
tt0083193,2028612.0
tt0246460,160942139.0
tt0293815,33253609.0
tt0258068,12988801.0
tt0283160,4842259.0
tt0307479,14973382.0
tt0133240,38176783.0
tt0084749,39103425.0
tt0289848,32130627.0
tt0262396,17600423.0
tt0268126,22498520.0
tt0238380,1203794.0
tt0083284,10853418.0
tt0083642,69701637.0
tt0083745,840958.0
tt0303933,56399184.0
tt0252076,94011225.0
tt0253754,43254409.0
tt0257360,65016287.0
tt0167261,342551365.0
tt0307901,13084595.0
tt0168786,21078145.0
tt0217505,77812000.0
tt0313737,93354851.0
tt0272207,10465659.0
tt0106453,13273595.0
tt0102492,59489799.0
tt0096283,2250213.0
tt0249371,731277.0
tt0264464,164615351.0
tt0255477,3684305.0
tt0299658,170687518.0
tt0274558,41675994.0
tt0253474,32572577.0
tt0085794,2536242.0
tt0270288,16007718.0
tt0305711,56127162.0
tt0295289,15545431.0
tt0317248,7564459.0
tt0057869,66660.0
tt0106500,17953778.0
tt0088414,25308147.0
tt0107079,18225518.0
tt0326769,22076772.0
tt0309593,46961214.0
tt0292506,52802140.0
tt0303361,150277.0
tt0083943,46708276.0
tt0083107,23671186.0
tt0084899,46509.0
tt0251127,105813373.0
tt0300471,60476872.0
tt0287978,102543518.0
tt0283426,47901582.0
tt0299458,549666.0
tt0106701,51270765.0
tt0085121,7175592.0
tt0078872,37799643.0
tt0097670,3416846.0
tt0091575,9947631.0
tt0093771,1432687.0
tt0279331,9250301.0
tt0279111,12882934.0
tt0289992,19955598.0
tt0302886,75585093.0
tt0306685,34712347.0
tt0107563,8016708.0
tt0305669,132716677.0
tt0314353,43734876.0
tt0286499,32543449.0
tt0269347,34244097.0
tt0310357,6886089.0
tt0285462,8600126.0
tt0285531,33715436.0
tt0323642,23103423.0
tt0264150,15614000.0
tt0046247,36000000.0
tt0105824,5519569.0
tt0264395,26793311.0
tt0298814,31186896.0
tt0325537,38125247.0
tt0286788,36105433.0
tt0316188,2078661.0
tt0070460,509.0
tt0098093,3560932.0
tt0266465,26736098.0
tt0183649,46566212.0
tt0304328,209695.0
tt0305224,135645823.0
tt0297144,17040871.0
tt0251736,12634962.0
tt0300140,184023.0
tt0245803,23358708.0
tt0310281,17781006.0
tt0328099,34432201.0
tt0301727,11689053.0
tt0060390,509.0
tt0091396,49851591.0
tt0107523,2059832.0
tt0250371,4720371.0
tt0078504,21049053.0
tt0102411,12454768.0
tt0102849,9563393.0
tt0310910,12251640.0
tt0309698,52159536.0
tt0360916,3825421.0
tt0332605,57862.0
tt0306841,42734455.0
tt0290334,214949694.0
tt0290145,465310.0
tt0285861,1011871.0
tt0317303,104297061.0
tt0086998,38682707.0
tt0234215,281576461.0
tt0309530,20305251.0
tt0283900,3897799.0
tt0315327,242829261.0
tt0266543,380843261.0
tt0317740,106128601.0
tt0295700,15418790.0
tt0322259,127154901.0
tt0298228,20779666.0
tt0102603,23562716.0
tt0101410,6153939.0
tt0119215,23712993.0
tt0102456,7308786.0
tt0102900,11511031.0
tt0329028,26276465.0
tt0339034,4928883.0
tt0329717,30940691.0
tt0337711,39402572.0
tt0318283,14218698.0
tt0289043,45064915.0
tt0305357,100830111.0
tt0106447,764724.0
tt0099587,14587732.0
tt0069495,66000000.0
